Class,Provider,Product,Blueprint,ReplaceProvider,ReplaceProduct,ReplaceBlueprint,ReplaceName,NumbersDcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\3x_20ft_Tank-Cont-Tank_002\Wagon\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft.xml,AP FSA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\3x_20ft_Tank-Tank-Cont_001\Wagon DH Dark\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft.xml,AP FSA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\3x_20ft_Tank-Tank-Cont_001\Wagon\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft.xml,AP FSA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\3x_20ft_Tank-Tank-Cont_002\Wagon DH Dark\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft.xml,AP FSA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\3x_20ft_Tank-Tank-Cont_002\Wagon\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft.xml,AP FSA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\40ft_002\Wagon DH Dark\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft.xml,AP FSA FL (2000) (40ft) - 1,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\40ft_002\Wagon\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft.xml,AP FSA FL (2000) (40ft) - 1,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\40ft_003\Wagon DH Dark\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft_2.xml,AP FSA FL (2000) (40ft) - 2,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\40ft_003\Wagon\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft_2.xml,AP FSA FL (2000) (40ft) - 2,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\40ft_004\Wagon DH Dark\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft.xml,AP FSA FL (2000) (40ft) - 1,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\40ft_004\Wagon\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft.xml,AP FSA FL (2000) (40ft) - 1,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\40ft_005\Wagon DH Dark\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft_2.xml,AP FSA FL (2000) (40ft) - 2,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\40ft_005\Wagon\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft_2.xml,AP FSA FL (2000) (40ft) - 2,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\40ft_006\Wagon DH Dark\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft.xml,AP FSA FL (2000) (40ft) - 1,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\40ft_006\Wagon\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft.xml,AP FSA FL (2000) (40ft) - 1,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\60ft_001\Wagon DH Dark\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft.xml,AP FSA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\60ft_001\Wagon\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft.xml,AP FSA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\60ft_002\Wagon DH Dark\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_2.xml,AP FSA FL (2000) (20ft) - 2,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\60ft_002\Wagon\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_2.xml,AP FSA FL (2000) (20ft) - 2,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\60ft_003\Wagon DH Dark\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft.xml,AP FSA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\60ft_003\Wagon\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft.xml,AP FSA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\60ft_004\Wagon DH Dark\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_2.xml,AP FSA FL (2000) (20ft) - 2,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\60ft_004\Wagon\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_2.xml,AP FSA FL (2000) (20ft) - 2,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\60ft_005\Wagon DH Dark\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft.xml,AP FSA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\60ft_005\Wagon\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft.xml,AP FSA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\60ft_006\Wagon DH Dark\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_2.xml,AP FSA FL (2000) (20ft) - 2,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\60ft_006\Wagon\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_2.xml,AP FSA FL (2000) (20ft) - 2,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\default\Wagon DH Dark\fsa_blue.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft.xml,AP FSA FL (2000) (40ft) - 1,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\default\Wagon DH Dark\fsa_green.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft_2.xml,AP FSA FL (2000) (40ft) - 2,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\default\Wagon DH Dark\fsa_trio.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_40ft.xml,AP FSA FL (2000) (20/40ft) - 1,RailVehicles\Freight\FL\FSA_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\default\Wagon DH Dark\fsa_twin.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_40ft_2.xml,AP FSA FL (2000) (20/40ft) - 2,RailVehicles\Freight\FL\FSA_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\default\Wagon DH Dark\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_40ft.xml,AP FSA FL (2000) (20/40ft) - 1,RailVehicles\Freight\FL\FSA_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\default\Wagon newS DH Dark\fsa_blue.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_40ft_2.xml,AP FSA FL (2000) (20/40ft) - 2,RailVehicles\Freight\FL\FSA_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\default\Wagon newS\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft.xml,AP FSA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\default\Wagon\fsa_blue.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft_2.xml,AP FSA FL (2000) (40ft) - 2,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\default\Wagon\fsa_green.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft.xml,AP FSA FL (2000) (40ft) - 1,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\default\Wagon\fsa_trio.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_40ft_2.xml,AP FSA FL (2000) (20/40ft) - 2,RailVehicles\Freight\FL\FSA_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\default\Wagon\fsa_twin.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft.xml,AP FSA FL (2000) (40ft) - 1,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,Kuju,RailSimulator,RailVehicles\Freight\FSAWagon\default\Wagon\fsa.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft_2.xml,AP FSA FL (2000) (40ft) - 2,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,RSC,Class66Pack05,RailVehicles\Freight\FSA\default\fsa_fl_early1a.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_40ft.xml,AP FSA FL (2000) (20/40ft) - 1,RailVehicles\Freight\FL\FSA_No_HC.dcsv
FSA,RSC,Class66Pack05,RailVehicles\Freight\FSA\default\fsa_fl_early1b.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft.xml,AP FSA FL (2000) (40ft) - 1,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,RSC,Class66Pack05,RailVehicles\Freight\FSA\default\fsa_fl_early1c.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft.xml,AP FSA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,RSC,Class66Pack05,RailVehicles\Freight\FSA\default\fsa_fl_late2a.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_40ft_2.xml,AP FSA FL (2000) (20/40ft) - 2,RailVehicles\Freight\FL\FSA_No_HC.dcsv
FSA,RSC,Class66Pack05,RailVehicles\Freight\FSA\default\fsa_fl_late2b.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft_2.xml,AP FSA FL (2000) (40ft) - 2,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,RSC,Class66Pack05,RailVehicles\Freight\FSA\default\fsa_fl_late2c.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_2.xml,AP FSA FL (2000) (20ft) - 2,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,RSC,Class70Pack01,RailVehicles\Freight\FSA\default\fsa_fl_early1a.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_40ft.xml,AP FSA FL (2000) (20/40ft) - 1,RailVehicles\Freight\FL\FSA_No_HC.dcsv
FSA,RSC,Class70Pack01,RailVehicles\Freight\FSA\default\fsa_fl_early1b.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft.xml,AP FSA FL (2000) (40ft) - 1,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,RSC,Class70Pack01,RailVehicles\Freight\FSA\default\fsa_fl_early1c.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft.xml,AP FSA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,RSC,Class70Pack01,RailVehicles\Freight\FSA\default\fsa_fl_late2a.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_40ft_2.xml,AP FSA FL (2000) (20/40ft) - 2,RailVehicles\Freight\FL\FSA_No_HC.dcsv
FSA,RSC,Class70Pack01,RailVehicles\Freight\FSA\default\fsa_fl_late2b.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft_2.xml,AP FSA FL (2000) (40ft) - 2,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,RSC,Class70Pack01,RailVehicles\Freight\FSA\default\fsa_fl_late2c.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_2.xml,AP FSA FL (2000) (20ft) - 2,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,RSC,Class86Pack,RailVehicles\Freight\FSA\default\fsa_fl_early1a.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_40ft.xml,AP FSA FL (2000) (20/40ft) - 1,RailVehicles\Freight\FL\FSA_No_HC.dcsv
FSA,RSC,Class86Pack,RailVehicles\Freight\FSA\default\fsa_fl_early1b.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft.xml,AP FSA FL (2000) (40ft) - 1,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,RSC,Class86Pack,RailVehicles\Freight\FSA\default\fsa_fl_early1c.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft.xml,AP FSA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,RSC,Class86Pack,RailVehicles\Freight\FSA\default\fsa_fl_late2a.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_40ft_2.xml,AP FSA FL (2000) (20/40ft) - 2,RailVehicles\Freight\FL\FSA_No_HC.dcsv
FSA,RSC,Class86Pack,RailVehicles\Freight\FSA\default\fsa_fl_late2b.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft_2.xml,AP FSA FL (2000) (40ft) - 2,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,RSC,Class86Pack,RailVehicles\Freight\FSA\default\fsa_fl_late2c.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_2.xml,AP FSA FL (2000) (20ft) - 2,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,RSC,LiverpoolManchester,RailVehicles\Freight\FSA\default\fsa_fl_early1a.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_40ft.xml,AP FSA FL (2000) (20/40ft) - 1,RailVehicles\Freight\FL\FSA_No_HC.dcsv
FSA,RSC,LiverpoolManchester,RailVehicles\Freight\FSA\default\fsa_fl_early1b.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft.xml,AP FSA FL (2000) (40ft) - 1,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,RSC,LiverpoolManchester,RailVehicles\Freight\FSA\default\fsa_fl_early1c.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft.xml,AP FSA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FSA,RSC,LiverpoolManchester,RailVehicles\Freight\FSA\default\fsa_fl_late2a.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_40ft_2.xml,AP FSA FL (2000) (20/40ft) - 2,RailVehicles\Freight\FL\FSA_No_HC.dcsv
FSA,RSC,LiverpoolManchester,RailVehicles\Freight\FSA\default\fsa_fl_late2b.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_40ft_2.xml,AP FSA FL (2000) (40ft) - 2,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FSA,RSC,LiverpoolManchester,RailVehicles\Freight\FSA\default\fsa_fl_late2c.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FSA_2000_20ft_2.xml,AP FSA FL (2000) (20ft) - 2,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FTA,DTG,BedPanLine,RailVehicles\Freight\FTA\default\fta_fl_early1a_loaded.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2010_20ft_40ft.xml,AP FTA FL (2010) (20/40ft) - 1,RailVehicles\Freight\FL\FTA_No_HC.dcsv
FTA,DTG,BedPanLine,RailVehicles\Freight\FTA\default\fta_fl_early1a.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA.xml,AP FTA FL,RailVehicles\Freight\FL\FTA.dcsv
FTA,DTG,BedPanLine,RailVehicles\Freight\FTA\default\fta_fl_early1b_loaded.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2010_40ft.xml,AP FTA FL (2010) (40ft) - 1,RailVehicles\Freight\FL\FTA_40ft_No_HC.dcsv
FTA,DTG,BedPanLine,RailVehicles\Freight\FTA\default\fta_fl_early1b.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA.xml,AP FTA FL,RailVehicles\Freight\FL\FTA.dcsv
FTA,DTG,BedPanLine,RailVehicles\Freight\FTA\default\fta_fl_early1c_loaded.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2010_20ft.xml,AP FTA FL (2010) (20ft) - 1,RailVehicles\Freight\FL\FTA_20ft_No_HC.dcsv
FTA,DTG,BedPanLine,RailVehicles\Freight\FTA\default\fta_fl_early1c.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA.xml,AP FTA FL,RailVehicles\Freight\FL\FTA.dcsv
FTA,DTG,BedPanLine,RailVehicles\Freight\FTA\default\fta_fl_late2a_loaded.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2010_20ft_40ft_2.xml,AP FTA FL (2010) (20/40ft) - 2,RailVehicles\Freight\FL\FTA_No_HC.dcsv
FTA,DTG,BedPanLine,RailVehicles\Freight\FTA\default\fta_fl_late2a.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA.xml,AP FTA FL,RailVehicles\Freight\FL\FTA.dcsv
FTA,DTG,BedPanLine,RailVehicles\Freight\FTA\default\fta_fl_late2b_loaded.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2010_40ft_2.xml,AP FTA FL (2010) (40ft) - 2,RailVehicles\Freight\FL\FTA_40ft_No_HC.dcsv
FTA,DTG,BedPanLine,RailVehicles\Freight\FTA\default\fta_fl_late2b.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA.xml,AP FTA FL,RailVehicles\Freight\FL\FTA.dcsv
FTA,DTG,BedPanLine,RailVehicles\Freight\FTA\default\fta_fl_late2c_loaded.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2010_20ft_2.xml,AP FTA FL (2010) (20ft) - 2,RailVehicles\Freight\FL\FTA_20ft_No_HC.dcsv
FTA,DTG,BedPanLine,RailVehicles\Freight\FTA\default\fta_fl_late2c.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA.xml,AP FTA FL,RailVehicles\Freight\FL\FTA.dcsv
FTA,keithmross,WCML2,RailVehicles\Freight\FTA\default\fta_fl_early1a.xml,AP,FSAWagonPack,RailVehicles\Freight\RFD\FTA_20ft_40ft.xml,AP FTA RfD (20/40ft) - 1,RailVehicles\Freight\FL\FSA_No_HC.dcsv
FTA,keithmross,WCML2,RailVehicles\Freight\FTA\default\fta_fl_early1b.xml,AP,FSAWagonPack,RailVehicles\Freight\RFD\FTA_40ft.xml,AP FTA RfD (40ft) - 1,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FTA,keithmross,WCML2,RailVehicles\Freight\FTA\default\fta_fl_early1c.xml,AP,FSAWagonPack,RailVehicles\Freight\RFD\FTA_20ft.xml,AP FTA RfD (20ft) - 1,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FTA,keithmross,WCML2,RailVehicles\Freight\FTA\default\fta_fl_late2a.xml,AP,FSAWagonPack,RailVehicles\Freight\RFD\FTA_20ft_40ft_2.xml,AP FTA RfD (20/40ft) - 2,RailVehicles\Freight\FL\FSA_No_HC.dcsv
FTA,keithmross,WCML2,RailVehicles\Freight\FTA\default\fta_fl_late2b.xml,AP,FSAWagonPack,RailVehicles\Freight\RFD\FTA_40ft_2.xml,AP FTA RfD (40ft) - 2,RailVehicles\Freight\FL\FSA_40ft_No_HC.dcsv
FTA,keithmross,WCML2,RailVehicles\Freight\FTA\default\fta_fl_late2c.xml,AP,FSAWagonPack,RailVehicles\Freight\RFD\FTA_20ft_2.xml,AP FTA RfD (20ft) - 2,RailVehicles\Freight\FL\FSA_20ft_No_HC.dcsv
FTA,RSC,Class66Pack05,RailVehicles\Freight\FTA\default\fta_fl_early1a.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2000_20ft_40ft.xml,AP FTA FL (2000) (20/40ft) - 1,RailVehicles\Freight\FL\FTA_No_HC.dcsv
FTA,RSC,Class66Pack05,RailVehicles\Freight\FTA\default\fta_fl_early1b.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2000_40ft.xml,AP FTA FL (2000) (40ft) - 1,RailVehicles\Freight\FL\FTA_40ft_No_HC.dcsv
FTA,RSC,Class66Pack05,RailVehicles\Freight\FTA\default\fta_fl_early1c.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2000_20ft.xml,AP FTA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FTA_20ft_No_HC.dcsv
FTA,RSC,Class66Pack05,RailVehicles\Freight\FTA\default\fta_fl_late2a.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2000_20ft_40ft_2.xml,AP FTA FL (2000) (20/40ft) - 2,RailVehicles\Freight\FL\FTA_No_HC.dcsv
FTA,RSC,Class66Pack05,RailVehicles\Freight\FTA\default\fta_fl_late2b.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2000_40ft_2.xml,AP FTA FL (2000) (40ft) - 2,RailVehicles\Freight\FL\FTA_40ft_No_HC.dcsv
FTA,RSC,Class66Pack05,RailVehicles\Freight\FTA\default\fta_fl_late2c.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2000_20ft_2.xml,AP FTA FL (2000) (20ft) - 2,RailVehicles\Freight\FL\FTA_20ft_No_HC.dcsv
FTA,RSC,Class70Pack01,RailVehicles\Freight\FTA\default\fta_fl_early1a.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2000_20ft_40ft.xml,AP FTA FL (2000) (20/40ft) - 1,RailVehicles\Freight\FL\FTA_No_HC.dcsv
FTA,RSC,Class70Pack01,RailVehicles\Freight\FTA\default\fta_fl_early1b.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2000_40ft.xml,AP FTA FL (2000) (40ft) - 1,RailVehicles\Freight\FL\FTA_40ft_No_HC.dcsv
FTA,RSC,Class70Pack01,RailVehicles\Freight\FTA\default\fta_fl_early1c.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2000_20ft.xml,AP FTA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FTA_20ft_No_HC.dcsv
FTA,RSC,Class70Pack01,RailVehicles\Freight\FTA\default\fta_fl_late2a.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2000_20ft_40ft_2.xml,AP FTA FL (2000) (20/40ft) - 2,RailVehicles\Freight\FL\FTA_No_HC.dcsv
FTA,RSC,Class70Pack01,RailVehicles\Freight\FTA\default\fta_fl_late2b.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2000_40ft_2.xml,AP FTA FL (2000) (40ft) - 2,RailVehicles\Freight\FL\FTA_40ft_No_HC.dcsv
FTA,RSC,Class70Pack01,RailVehicles\Freight\FTA\default\fta_fl_late2c.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2000_20ft_2.xml,AP FTA FL (2000) (20ft) - 2,RailVehicles\Freight\FL\FTA_20ft_No_HC.dcsv
FTA,RSC,Class86Pack,RailVehicles\Freight\FTA\default\fta_fl_early1a.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2000_20ft_40ft.xml,AP FTA FL (2000) (20/40ft) - 1,RailVehicles\Freight\FL\FTA_No_HC.dcsv
FTA,RSC,Class86Pack,RailVehicles\Freight\FTA\default\fta_fl_early1b.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2000_40ft.xml,AP FTA FL (2000) (40ft) - 1,RailVehicles\Freight\FL\FTA_40ft_No_HC.dcsv
FTA,RSC,Class86Pack,RailVehicles\Freight\FTA\default\fta_fl_early1c.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2000_20ft.xml,AP FTA FL (2000) (20ft) - 1,RailVehicles\Freight\FL\FTA_20ft_No_HC.dcsv
FTA,RSC,Class86Pack,RailVehicles\Freight\FTA\default\fta_fl_late2a.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2000_20ft_40ft_2.xml,AP FTA FL (2000) (20/40ft) - 2,RailVehicles\Freight\FL\FTA_No_HC.dcsv
FTA,RSC,Class86Pack,RailVehicles\Freight\FTA\default\fta_fl_late2b.xml,AP,FSAWagonPack,RailVehicles\Freight\FL\FTA_2000_40ft_2.xml,AP FTA FL (2000) (40ft) - 2,RailVehicles\Freight\FL\FTA_40ft_No_HC.dcsv
